asset,score_col,side,long_threshold,short_threshold,min_abs_pred_ret,train_trades,train_accuracy,train_avg_directional_edge,train_avg_original_net_return,validation_trades,validation_accuracy,validation_avg_directional_edge,validation_avg_original_net_return,test_trades,test_accuracy,test_avg_directional_edge,test_avg_original_net_return
btc_5m,score_iso,long,0.55,0.15,0.001,41,0.5853658536585366,-0.0005305616746411585,-0.0019305616746411577,11,0.7272727272727273,0.0011094110863701227,-0.00029058891362985454,13,0.46153846153846156,0.0005317546933596343,-0.0008682453066403463
btc_5m,score_iso,long,0.55,0.15,0.002,39,0.5897435897435898,-0.0003948132247666465,-0.0017948132247666477,10,0.8,0.00147302701686155,7.302701686157003e-05,8,0.5,0.0003963974217001398,-0.0010036025782998374
btc_5m,score_iso,long,0.55,0.15,0.005,21,0.6190476190476191,-0.000901389546262272,-0.0023013895462622746,5,0.6,0.0005117787704144617,-0.0008882212295855003,2,0.5,0.00025346444891810593,-0.0011465355510819001
btc_5m,score_iso,long,0.55,0.15,0.01,3,0.6666666666666666,-0.001920770846972138,-0.0033207708469721337,1,1.0,0.0006431334973833192,-0.0007568665026166,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.55,0.1,0.0,41,0.5853658536585366,-0.0005305616746411585,-0.0019305616746411577,11,0.7272727272727273,0.0011094110863701227,-0.00029058891362985454,13,0.46153846153846156,0.0005317546933596343,-0.0008682453066403463
btc_5m,score_iso,long,0.55,0.1,0.001,41,0.5853658536585366,-0.0005305616746411585,-0.0019305616746411577,11,0.7272727272727273,0.0011094110863701227,-0.00029058891362985454,13,0.46153846153846156,0.0005317546933596343,-0.0008682453066403463
btc_5m,score_iso,long,0.55,0.1,0.002,39,0.5897435897435898,-0.0003948132247666465,-0.0017948132247666477,10,0.8,0.00147302701686155,7.302701686157003e-05,8,0.5,0.0003963974217001398,-0.0010036025782998374
btc_5m,score_iso,long,0.55,0.1,0.005,21,0.6190476190476191,-0.000901389546262272,-0.0023013895462622746,5,0.6,0.0005117787704144617,-0.0008882212295855003,2,0.5,0.00025346444891810593,-0.0011465355510819001
btc_5m,score_iso,long,0.55,0.1,0.01,3,0.6666666666666666,-0.001920770846972138,-0.0033207708469721337,1,1.0,0.0006431334973833192,-0.0007568665026166,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.45,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.45,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.45,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.45,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.45,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.4,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.4,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.4,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.4,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.35,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.35,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.35,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.35,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.35,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.3,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.3,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.3,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.3,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.3,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.25,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.25,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.25,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.25,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.25,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.2,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.2,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.2,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.2,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.15,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.15,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.15,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.15,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.15,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.1,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.1,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.1,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.6,0.1,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.45,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.45,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.45,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.45,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.45,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.4,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.4,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.4,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.4,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.35,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.35,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.35,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.35,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.35,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.3,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.3,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.3,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.3,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.3,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.25,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.25,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.25,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.25,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.25,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.2,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.2,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.2,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.2,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.15,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.15,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.15,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.15,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.15,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.1,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.1,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.1,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.65,0.1,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.45,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.45,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.45,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.45,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.45,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.4,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.4,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.4,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.4,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.35,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.35,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.35,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.35,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.35,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.3,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.3,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.3,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.3,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.3,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.25,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.25,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.25,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.25,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.25,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.2,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.2,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.2,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.2,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.15,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.15,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.15,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.15,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.15,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.1,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.1,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.1,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.1,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.45,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.45,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.45,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.45,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.45,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.4,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.4,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.4,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.4,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.35,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.35,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.35,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.35,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.35,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.3,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.3,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.3,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.3,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.3,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.25,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.25,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.25,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.25,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.25,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.2,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.2,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.2,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.2,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.15,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.15,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.15,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.15,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.15,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.1,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.1,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.1,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.1,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.45,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.45,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.45,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.45,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.45,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.4,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.4,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.4,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.4,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.35,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.35,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.35,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.35,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.35,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.3,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.3,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.3,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.3,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.3,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.25,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.25,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.25,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.25,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.25,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.2,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.2,0.002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.2,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.2,0.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.15,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
